id,subject,book_id
9809,Yukon River Valley (Yukon and Alaska) -- Fiction,2377
11618,"Adventure stories, American",2377
130,Africa -- Fiction,59422
138,Fantasy fiction,59422
2487,Love stories,59422
2849,Adventure stories,59422
3255,Ayesha (Fictitious character : Haggard) -- Fiction,59422
3256,Immortalism -- Fiction,59422
3257,Reincarnation -- Fiction,59422
3258,Women -- Africa -- Fiction,59422
2849,Adventure stories,546
5423,Brothers -- Fiction,546
5637,Incas -- Fiction,546
18422,Andes -- Fiction,546
45,Oz (Imaginary place) -- Juvenile fiction,957
46,Fantasy literature,957
2820,Islands -- Juvenile fiction,957
3960,Adventure and adventurers -- Juvenile fiction,957
3961,Voyages and travels -- Juvenile fiction,957
4077,Caves -- Juvenile fiction,957
4134,Girls -- Juvenile fiction,957
4256,Sailors -- Juvenile fiction,957
5581,Magic -- Juvenile fiction,957
10699,Deserts -- Juvenile fiction,957
15819,Storms -- Juvenile fiction,957
18110,Mermaids -- Juvenile fiction,957
19597,Good and evil -- Juvenile fiction,957
25080,"Animals, Mythical -- Juvenile fiction",957
25086,Scarecrow (Fictitious character from Baum) -- Juvenile fiction,957
25088,Witches -- Juvenile fiction,957
511,Humorous stories,18381
2536,Bildungsromans,18381
2604,Boys -- Fiction,18381
2614,Male friendship -- Fiction,18381
2849,Adventure stories,18381
3470,Missouri -- Fiction,18381
3967,"Sawyer, Tom (Fictitious character) -- Fiction",18381
5111,Child witnesses -- Fiction,18381
7019,Runaway children -- Fiction,18381
7020,Mississippi River Valley -- Fiction,18381
3546,Burglars -- Fiction,7896
3547,"Lupin, Arsène (Fictitious character) -- Fiction",7896
3548,"Adventure stories, French -- Translations into English",7896
106,Shipwreck survival -- Fiction,50732
108,Islands -- Fiction,50732
2818,"Crusoe, Robinson (Fictitious character) -- Fiction",50732
2821,Atlantic Ocean -- Fiction,50732
2849,Adventure stories,50732
5831,Castaways -- Fiction,50732
5874,Latin language -- Readers,50732
476,Voyages around the world,39342
1438,Arctic regions,39342
4252,Adventure and adventurers,39342
7082,Ocean,39342
476,Voyages around the world,39343
1438,Arctic regions,39343
4252,Adventure and adventurers,39343
7082,Ocean,39343
115,Sea stories,1083
2540,Young men -- Fiction,1083
2849,Adventure stories,1083
9415,Illegal arms transfers -- Fiction,1083
9416,Marseille (France) -- Fiction,1083
99,Orphans -- Fiction,27690
2609,Grandfathers -- Fiction,27690
2822,Adventure and adventurers -- Fiction,27690
3242,France -- History -- 19th century -- Fiction,27690
2696,Scotland -- Fiction,3782
2849,Adventure stories,3782
3296,Kidnapping -- Fiction,3782
3368,Princesses -- Fiction,3782
9137,"McCunn, Dickson (Fictitious character) -- Fiction",3782
36,Science fiction,545
138,Fantasy fiction,545
2849,Adventure stories,545
6593,Earth (Planet) -- Core -- Fiction,545
115,Sea stories,21553
517,Autobiographical fiction,21553
808,War stories,21553
2540,Young men -- Fiction,21553
2849,Adventure stories,21553
5421,"Napoleonic Wars, 1800-1815 -- Fiction",21553
7410,"Great Britain -- History, Naval -- 19th century -- Fiction",21553
11808,Midshipmen -- Fiction,21553
3960,Adventure and adventurers -- Juvenile fiction,17593
511,Humorous stories,7103
2536,Bildungsromans,7103
2604,Boys -- Fiction,7103
2614,Male friendship -- Fiction,7103
2849,Adventure stories,7103
3470,Missouri -- Fiction,7103
5311,Race relations -- Fiction,7103
7019,Runaway children -- Fiction,7103
7021,"Finn, Huckleberry (Fictitious character) -- Fiction",7103
7022,Fugitive slaves -- Fiction,7103
7023,Mississippi River -- Fiction,7103
36,Science fiction,4548
130,Africa -- Fiction,4548
2849,Adventure stories,4548
3304,Balloons -- Fiction,4548
5232,Voyages and travels -- Fiction,4548
46,Fantasy literature,28804
94,Short stories,28804
1415,Children's stories,28804
2496,Children -- Conduct of life -- Juvenile fiction,28804
2849,Adventure stories,28804
2822,Adventure and adventurers -- Fiction,3091
5232,Voyages and travels -- Fiction,3091
5531,Brazil -- Social life and customs -- Fiction,3091
5553,Peru -- Social life and customs -- Fiction,3091
5554,Rafts -- Fiction,3091
5722,Amazon River -- Fiction,3091
130,Africa -- Fiction,22015
2834,Missing persons -- Fiction,22015
2849,Adventure stories,22015
3248,Treasure troves -- Fiction,22015
3251,Hunting guides -- Fiction,22015
3252,Diamond mines and mining -- Fiction,22015
3253,"Quatermain, Allan (Fictitious character) -- Fiction",22015
60,Historical fiction,966
2487,Love stories,966
2849,Adventure stories,966
2907,Maid Marian (Legendary character) -- Fiction,966
2908,"Great Britain -- History -- Richard I, 1189-1199 -- Fiction",966
2909,Women outlaws -- Fiction,966
2910,Sherwood Forest (England) -- Fiction,966
2911,Robin Hood (Legendary character) -- Fiction,966
1529,Polynesia -- Description and travel -- Fiction,13721
2849,Adventure stories,13721
130,Africa -- Fiction,60177
2536,Bildungsromans,60177
2574,Wilderness survival -- Fiction,60177
2717,Children -- Fiction,60177
2849,Adventure stories,60177
3296,Kidnapping -- Fiction,60177
12015,Sudan -- History -- 1881-1899 -- Fiction,60177
60,Historical fiction,18997
1031,"France -- History -- Louis XIV, 1643-1715 -- Fiction",18997
2849,Adventure stories,18997
3960,Adventure and adventurers -- Juvenile fiction,3005
4827,"Swift, Tom (Fictitious character) -- Juvenile fiction",3005
4950,Airships -- Juvenile fiction,3005
94,Short stories,54183
141,Animals -- Fiction,54183
142,Jungles -- Fiction,54183
143,India -- Fiction,54183
2848,Jungle animals -- Fiction,54183
3278,Mowgli (Fictitious character) -- Fiction,54183
6944,"Adventure stories, English",54183
18485,Feral children -- Fiction,54183
25971,India -- History -- 19th century -- Fiction,54183
108,Islands -- Fiction,56177
2487,Love stories,56177
2849,Adventure stories,56177
4511,Greece -- Fiction,56177
36,Science fiction,43235
2849,Adventure stories,43235
3239,Spy stories,43235
3309,Space flight to the moon -- Fiction,43235
4365,Moon -- Fiction,43235
25393,Cold War -- Fiction,43235
1921,Arabs -- Folklore,51219
2822,Adventure and adventurers -- Fiction,51219
3368,Princesses -- Fiction,51219
4259,Kings and rulers -- Fiction,51219
4828,Marriage -- Fiction,51219
6375,Tales -- Arab countries,51219
9451,Magic -- Fiction,51219
12155,Fairy tales -- Arab countries,51219
29620,Islam -- Fiction,51219
807,Biographical fiction,9310
2849,Adventure stories,9310
3297,Europe -- Fiction,9310
9802,"Casanova, Giacomo, 1725-1798 -- Fiction",9310
9803,Sex customs -- Fiction,9310
2487,Love stories,51987
2849,Adventure stories,51987
3173,Man-woman relationships -- Fiction,51987
10635,Revolutions -- Fiction,51987
18449,Mining engineers -- Fiction,51987
138,Fantasy fiction,2721
207,Vikings -- Fiction,2721
2489,Sisters -- Fiction,2721
2849,Adventure stories,2721
5004,Iceland -- Fiction,2721
18040,Norse cults -- Fiction,2721
1008,Animals -- Juvenile fiction,21356
1414,Conduct of life -- Juvenile fiction,21356
3960,Adventure and adventurers -- Juvenile fiction,21356
3961,Voyages and travels -- Juvenile fiction,21356
4254,Natural history -- Juvenile fiction,21356
4990,Uncles -- Juvenile fiction,21356
11012,Naturalists -- Juvenile fiction,21356
11142,Oceania -- Juvenile fiction,21356
2849,Adventure stories,60211
3358,Camping -- Juvenile fiction,60211
4134,Girls -- Juvenile fiction,60211
4578,Girls -- Societies and clubs -- Juvenile fiction,60211
4579,Humanitarianism -- Juvenile fiction,60211
4709,Mystery and detective stories,60211
5052,Boats and boating -- Juvenile fiction,60211
9155,Clubs -- Juvenile fiction,60211
11072,Hermits -- Juvenile fiction,60211
33889,Tents -- Juvenile fiction,60211
2849,Adventure stories,7623
3203,English fiction -- 19th century,7623
7099,Great Britain -- History -- 19th century -- Fiction,7623
2849,Adventure stories,34627
3243,Pirates -- Fiction,34627
4674,"Short stories, English",34627
2849,Adventure stories,18349
3544,Kidnapping -- Juvenile fiction,18349
3961,Voyages and travels -- Juvenile fiction,18349
7835,Diligence -- Juvenile fiction,18349
8366,Soldiers -- Juvenile fiction,18349
11050,Kings and rulers -- Juvenile fiction,18349
11064,Courage -- Juvenile fiction,18349
11939,Treason -- Juvenile fiction,18349
12638,War -- Juvenile fiction,18349
13211,"Spanish Succession, War of, 1701-1714 -- Juvenile fiction",18349
13212,France. Armée. Irish Brigade -- Juvenile fiction,18349
13213,Spain -- Juvenile fiction,18349
13214,Flanders (France) -- Juvenile fiction,18349
60,Historical fiction,56562
320,Scotland -- History -- 18th century -- Fiction,56562
2822,Adventure and adventurers -- Fiction,56562
3296,Kidnapping -- Fiction,56562
106,Shipwreck survival -- Fiction,48387
108,Islands -- Fiction,48387
2818,"Crusoe, Robinson (Fictitious character) -- Fiction",48387
2821,Atlantic Ocean -- Fiction,48387
2849,Adventure stories,48387
5831,Castaways -- Fiction,48387
2849,Adventure stories,11318
3303,Voyages around the world -- Fiction,11318
3960,Adventure and adventurers -- Juvenile fiction,4230
4827,"Swift, Tom (Fictitious character) -- Juvenile fiction",4230
8305,Motorcycles -- Juvenile fiction,4230
2849,Adventure stories,41003
7508,Mystery fiction,41003
24064,"Arabs -- Africa, Central -- Fiction",41003
25,Fiction,51919
94,Short stories,51919
2849,Adventure stories,51919
3542,Hunting stories,51919
2966,Friendship -- Juvenile fiction,21692
3245,Pirates -- Juvenile fiction,21692
3565,Brothers -- Juvenile fiction,21692
3568,Fathers and sons -- Juvenile fiction,21692
3960,Adventure and adventurers -- Juvenile fiction,21692
3961,Voyages and travels -- Juvenile fiction,21692
5376,Death -- Juvenile fiction,21692
8446,Slaves -- Juvenile fiction,21692
11064,Courage -- Juvenile fiction,21692
11780,Algiers (Algeria) -- Juvenile fiction,21692
36,Science fiction,32953
2849,Adventure stories,32953
3960,Adventure and adventurers -- Juvenile fiction,4532
4827,"Swift, Tom (Fictitious character) -- Juvenile fiction",4532
8306,Video telephone -- Juvenile fiction,4532
1008,Animals -- Juvenile fiction,54214
1414,Conduct of life -- Juvenile fiction,54214
2496,Children -- Conduct of life -- Juvenile fiction,54214
2849,Adventure stories,54214
3961,Voyages and travels -- Juvenile fiction,54214
4193,"Mythology, Greek -- Juvenile literature",54214
4254,Natural history -- Juvenile fiction,54214
11050,Kings and rulers -- Juvenile fiction,54214
11735,Hunters -- Juvenile fiction,54214
12638,War -- Juvenile fiction,54214
17418,Heroes -- Juvenile fiction,54214
24327,Mythology -- Juvenile fiction,54214
2849,Adventure stories,17983
3173,Man-woman relationships -- Fiction,17983
7357,"Lescaut, Manon, 1689-1721 -- Fiction",17983
60,Historical fiction,1457
808,War stories,1457
2487,Love stories,1457
2849,Adventure stories,1457
2849,Adventure stories,46541
3303,Voyages around the world -- Fiction,46541
36,Science fiction,3479
2822,Adventure and adventurers -- Fiction,3479
10317,Tibet Autonomous Region (China) -- Fiction,3479
3958,Indians of North America -- Juvenile fiction,21715
3960,Adventure and adventurers -- Juvenile fiction,21715
3961,Voyages and travels -- Juvenile fiction,21715
5463,Fur trade -- Juvenile fiction,21715
6087,Frontier and pioneer life -- Juvenile fiction,21715
9069,Outdoor life -- Juvenile fiction,21715
11757,Great Lakes Region (North America) -- Juvenile fiction,21715
25,Fiction,647
94,Short stories,647
2849,Adventure stories,647
7508,Mystery fiction,647
2849,Adventure stories,2154
3303,Voyages around the world -- Fiction,2154
474,Beagle Expedition (1831-1836),38961
477,South America -- Description and travel,38961
2159,Natural history -- South America,38961
8877,Indians of South America -- Patagonia (Argentina and Chile),38961
8879,Patagonia (Argentina and Chile) -- Description and travel,38961
23072,Adventure and Beagle expedition (1826-1830),38961
23073,Fuegians,38961
1414,Conduct of life -- Juvenile fiction,9990
2849,Adventure stories,9990
3569,Missing persons -- Juvenile fiction,9990
7411,Young men -- Juvenile fiction,9990
7836,Success -- Juvenile fiction,9990
11279,Ocean travel -- Juvenile fiction,9990
11911,India -- Juvenile fiction,9990
12260,Swindlers and swindling -- Juvenile fiction,9990
16540,Fortune -- Juvenile fiction,9990
25,Fiction,17047
2849,Adventure stories,17047
185,Orphans -- Juvenile fiction,53717
1414,Conduct of life -- Juvenile fiction,53717
2849,Adventure stories,53717
7834,Youth -- Conduct of life -- Juvenile fiction,53717
8366,Soldiers -- Juvenile fiction,53717
11064,Courage -- Juvenile fiction,53717
13477,Massacres -- Juvenile fiction,53717
30788,"Sikh War, 1848-1849 -- Juvenile fiction",53717
30789,India -- History -- 19th century -- Juvenile fiction,53717
30790,Punjab (India) -- Juvenile fiction,53717
138,Fantasy fiction,2763
2849,Adventure stories,2763
4511,Greece -- Fiction,2763
5290,"Odysseus, King of Ithaca (Mythological character) -- Fiction",2763
18032,"Helen, of Troy, Queen of Sparta -- Fiction",2763
138,Fantasy fiction,60098
1008,Animals -- Juvenile fiction,60098
1414,Conduct of life -- Juvenile fiction,60098
2496,Children -- Conduct of life -- Juvenile fiction,60098
2849,Adventure stories,60098
3961,Voyages and travels -- Juvenile fiction,60098
5202,Rabbits -- Juvenile fiction,60098
5581,Magic -- Juvenile fiction,60098
11050,Kings and rulers -- Juvenile fiction,60098
13722,Imagination -- Juvenile fiction,60098
31058,Shoemakers -- Juvenile fiction,60098
138,Fantasy fiction,2824
1414,Conduct of life -- Juvenile fiction,2824
2496,Children -- Conduct of life -- Juvenile fiction,2824
3960,Adventure and adventurers -- Juvenile fiction,2824
5376,Death -- Juvenile fiction,2824
11050,Kings and rulers -- Juvenile fiction,2824
11145,Courtship -- Juvenile fiction,2824
11876,Castles -- Juvenile fiction,2824
14323,Knights and knighthood -- Juvenile fiction,2824
138,Fantasy fiction,60098
1008,Animals -- Juvenile fiction,60098
1414,Conduct of life -- Juvenile fiction,60098
2496,Children -- Conduct of life -- Juvenile fiction,60098
2849,Adventure stories,60098
3961,Voyages and travels -- Juvenile fiction,60098
5202,Rabbits -- Juvenile fiction,60098
5581,Magic -- Juvenile fiction,60098
11050,Kings and rulers -- Juvenile fiction,60098
13722,Imagination -- Juvenile fiction,60098
31058,Shoemakers -- Juvenile fiction,60098
60,Historical fiction,33208
2849,Adventure stories,33208
19896,Netherlands -- History -- 17th century -- Fiction,33208
2849,Adventure stories,363
7508,Mystery fiction,363
60,Historical fiction,30779
138,Fantasy fiction,30779
510,Didactic fiction,30779
2849,Adventure stories,30779
9626,Education of princes -- Fiction,30779
10838,Telemachus (Greek mythology) -- Fiction,30779
10839,Princes -- Greece -- Fiction,30779
2849,Adventure stories,2602
3292,"Africa, North -- Fiction",2602
130,Africa -- Fiction,30365
2536,Bildungsromans,30365
2574,Wilderness survival -- Fiction,30365
2717,Children -- Fiction,30365
2849,Adventure stories,30365
3296,Kidnapping -- Fiction,30365
12015,Sudan -- History -- 1881-1899 -- Fiction,30365
45,Oz (Imaginary place) -- Juvenile fiction,958
46,Fantasy literature,958
2820,Islands -- Juvenile fiction,958
2966,Friendship -- Juvenile fiction,958
3960,Adventure and adventurers -- Juvenile fiction,958
5088,Goats -- Juvenile fiction,958
5581,Magic -- Juvenile fiction,958
5784,Escapes -- Juvenile fiction,958
8446,Slaves -- Juvenile fiction,958
